question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade
HS-PS4-018,HS-PS4,HS-PS4-1,conceptual,Why does the wavelength of a wave decrease when it travels from one medium to another where it slows down?,"When a wave enters a slower medium, its frequency stays the same (since frequency is determined by the source), so the wavelength must decrease to keep the relationship v = fλ satisfied. Shorter wavelengths allow the same number of wave cycles per second to fit into the slower-moving wave.",claude-4.6-sonnet-thinking,8.14
HS-PS4-019,HS-PS4,HS-PS4-1,conceptual,Why does the frequency of a wave stay the same when it crosses from one medium into another?,"Frequency is set by the source producing the wave and represents how many wave cycles are generated per second. The boundary between two media cannot create or destroy wave cycles, so the frequency remains constant even as speed and wavelength change.",claude-4.6-sonnet-thinking,8.47
HS-PS4-020,HS-PS4,HS-PS4-1,conceptual,How does increasing the frequency of a wave affect its wavelength if the wave speed stays constant?,"If wave speed is constant, increasing frequency causes the wavelength to decrease proportionally, because v = fλ means wavelength equals speed divided by frequency. More cycles per second means each cycle must be physically shorter.",claude-4.6-sonnet-thinking,7.7
HS-PS4-021,HS-PS4,HS-PS4-1,conceptual,Why do radio waves and visible light travel at the same speed in a vacuum even though they have very different frequencies?,"All electromagnetic waves travel at the same speed in a vacuum (about 3 × 10⁸ m/s) because they are all the same type of phenomenon—oscillating electric and magnetic fields—governed by the same physical constants. Their different frequencies result in different wavelengths, but the speed remains unchanged.",claude-4.6-sonnet-thinking,11.23
HS-PS4-022,HS-PS4,HS-PS4-1,conceptual,How does doubling the wavelength of a wave affect its frequency if the wave speed remains the same?,"Doubling the wavelength halves the frequency, because v = fλ means frequency equals speed divided by wavelength. With the same speed, twice the wavelength means only half as many complete cycles pass a point each second.",claude-4.6-sonnet-thinking,7.82
HS-PS4-023,HS-PS4,HS-PS4-1,conceptual,Why is it useful to use the equation v = fλ when designing technologies like cell phones that transmit information using waves?,"The equation v = fλ lets engineers calculate the wavelength of the signal for a given frequency and transmission speed, which is critical for designing antennas sized to match those wavelengths and for selecting frequencies that travel efficiently through a specific medium.",claude-4.6-sonnet-thinking,11.7
HS-PS4-024,HS-PS4,HS-PS4-1,conceptual,Why do high-frequency waves have more energy than low-frequency waves of the same type?,"Higher frequency means more wave oscillations occur per second, and each oscillation carries energy. For electromagnetic waves in particular, energy is proportional to frequency (E = hf), so higher frequency corresponds to greater energy per photon or per wave cycle.",claude-4.6-sonnet-thinking,7.57
HS-PS4-025,HS-PS4,HS-PS4-2,conceptual,How does converting a sound wave into digital data allow it to be stored and replayed accurately?,The sound wave is sampled at regular intervals and each sample is assigned a numerical value (binary code). This sequence of numbers can be stored and later used to reconstruct a very close approximation of the original wave.,claude-4.6-sonnet-thinking,10.48
HS-PS4-026,HS-PS4,HS-PS4-2,conceptual,"Why can digital data be copied many times without losing quality, while analog recordings degrade with each copy?","Copying digital data reproduces exact sequences of 0s and 1s, so no information is lost. Analog copies accumulate noise and distortion with each generation because imperfections in the signal are also reproduced and amplified.",claude-4.6-sonnet-thinking,13.06
HS-PS4-027,HS-PS4,HS-PS4-2,conceptual,How does error-checking allow digital transmissions to detect and correct mistakes in data?,"Digital systems add extra bits (like parity bits or checksums) to data that follow mathematical rules. When the data arrives, the receiver checks whether those rules are still satisfied, and if not, it can identify and often correct the corrupted bits.",claude-4.6-sonnet-thinking,11.26
HS-PS4-028,HS-PS4,HS-PS4-2,conceptual,Why does a higher bit depth in digital audio result in a more accurate representation of the original sound?,"Bit depth determines how many distinct amplitude levels can be recorded for each sample; more bits mean more possible levels. With more levels, the digital values match the original wave's amplitude more precisely, reducing quantization error.",claude-4.6-sonnet-thinking,12.94
HS-PS4-029,HS-PS4,HS-PS4-3,conceptual,Why is the wave model more useful than the particle model for explaining how light bends when it passes through a lens?,"The wave model explains refraction by describing how wavefronts change speed and direction at a boundary between materials, which naturally accounts for bending. The particle model does not easily explain why light spreads and bends continuously through a medium the way waves do.",claude-4.6-sonnet-thinking,9.08
HS-PS4-030,HS-PS4,HS-PS4-3,conceptual,Why does a higher-frequency photon carry more energy than a lower-frequency photon?,"Photon energy is given by E = hf, where h is Planck's constant and f is frequency, so energy increases directly with frequency. This relationship comes from the particle model, in which each photon is a discrete quantum of electromagnetic energy.",claude-4.6-sonnet-thinking,13.67
HS-PS4-031,HS-PS4,HS-PS4-3,conceptual,How does the wave model explain why light spreads out after passing through a narrow opening?,"When a wave passes through an opening comparable in size to its wavelength, it diffracts—bending and spreading into the region beyond the opening. This spreading is a fundamental property of waves and cannot be explained by treating light as a stream of particles traveling in straight lines.",claude-4.6-sonnet-thinking,7.61
HS-PS4-032,HS-PS4,HS-PS4-3,conceptual,Why is the particle model more useful than the wave model when describing how X-rays knock electrons out of atoms in medical imaging detectors?,"The interaction involves individual photons transferring discrete packets of energy to individual electrons, which is a particle-like collision. The wave model cannot account for the specific threshold energies and one-to-one energy transfers observed in these interactions.",claude-4.6-sonnet-thinking,13.44
HS-PS4-033,HS-PS4,HS-PS4-3,conceptual,How does the wave model account for the fact that two light beams can cross each other without being deflected?,"Waves can occupy the same space simultaneously and simply superpose, adding together at each point and then continuing undisturbed. If light were purely a stream of particles, beams crossing each other would be expected to scatter or deflect, which does not happen.",claude-4.6-sonnet-thinking,8.14
HS-PS4-034,HS-PS4,HS-PS4-3,conceptual,"Why can radio waves diffract around hills to reach receivers, while visible light does not noticeably bend around the same obstacles?","Diffraction is most significant when a wave's wavelength is comparable to the size of the obstacle; radio waves have wavelengths of meters, similar in scale to hills, so they diffract readily. Visible light has wavelengths of only hundreds of nanometers, far too small relative to a hill for noticeable diffraction.",claude-4.6-sonnet-thinking,12.27
HS-PS4-035,HS-PS4,HS-PS4-3,conceptual,Why does increasing the brightness of light below the threshold frequency still fail to eject electrons from a metal surface?,"Brightness (intensity) increases the number of photons but not the energy of each individual photon, which depends only on frequency. If no single photon has enough energy to overcome the metal's work function, no electron will be ejected no matter how many photons arrive.",claude-4.6-sonnet-thinking,11.09
