area,standard,question_type,question,reason,round
HS-PS2,HS-PS2-6,conceptual,Why is steel harder than pure iron even though steel is mostly made of iron?,llm_inappropriate,1
HS-PS2,HS-PS2-6,conceptual,"How does the molecular structure of diamond make it so much harder than graphite, even though both are made entirely of carbon?",llm_inappropriate,1
HS-PS2,HS-PS2-6,conceptual,Why does Kevlar's molecular structure make it so effective at stopping a bullet?,llm_inappropriate,1
HS-PS2,HS-PS2-6,conceptual,How does the molecular structure of a shape-memory alloy allow it to return to its original shape after being bent?,llm_inappropriate,1
HS-PS2,HS-PS2-6,conceptual,Why are nanoparticles of a material often more chemically reactive than a larger piece of the same material?,llm_inappropriate,1
HS-PS2,HS-PS2-6,conceptual,Why does a crystalline metal conduct electricity better than the same metal in an amorphous (disordered) solid state?,llm_inappropriate,1
HS-PS2,HS-PS2-4,applied,"The gravitational force between two asteroids is F. If both asteroids collide and stick together into one object with the same total mass, and another identical object is placed the same distance away, how does the new gravitational force compare to F?",llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,"A bulletproof vest made of Kevlar stops a bullet, but a cotton shirt of the same thickness does not. How does the molecular structure of Kevlar explain why it can absorb and spread the force of a bullet?",llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,Carbon fiber bicycle frames are both lighter and stronger than steel frames of the same shape. How does the molecular and structural arrangement of carbon fibers account for this combination of low mass and high strength?,llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,"A rubber band stretches easily and snaps back to its original shape, while a plastic ruler bends and stays bent. How does the molecular structure of rubber explain its elastic behavior compared to rigid plastic?",llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,Engineers use shape-memory alloys like Nitinol in medical stents that are compressed for insertion and then expand to their original shape inside a blood vessel. How does Nitinol's molecular-level structure allow it to 'remember' its original shape?,llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,Aerogel is used as insulation in space suits and is extremely lightweight yet can support heavy loads. How does aerogel's molecular-scale porous network explain its ability to bear force without being dense?,llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,"Graphite and diamond are both made entirely of carbon atoms, yet graphite is soft enough to write with and diamond is one of the hardest materials known. How does the difference in molecular arrangement explain this dramatic difference in hardness?",llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,"Steel cables on a suspension bridge can support enormous tension forces, while a nylon rope of the same diameter would snap under that load. How does the molecular structure of steel explain its superior tensile strength compared to nylon?",llm_inappropriate,1
HS-PS2,HS-PS2-6,applied,"Safety glass used in car windshields is made by laminating a polymer layer between two glass sheets. When the glass breaks, the fragments stick to the polymer instead of scattering. How does the molecular structure of the polymer layer explain this behavior?",llm_inappropriate,1
HS-PS3,HS-PS3-1,recall,What is the law of conservation of energy?,llm_inappropriate,1
HS-PS3,HS-PS3-1,recall,What is kinetic energy?,llm_inappropriate,1
HS-PS3,HS-PS3-1,recall,What is potential energy?,llm_inappropriate,1
HS-PS3,HS-PS3-1,recall,What is thermal energy?,llm_inappropriate,1
HS-PS3,HS-PS3-1,recall,What is mechanical energy?,llm_inappropriate,1
HS-PS3,HS-PS3-1,recall,What unit is used to measure energy in the SI system?,llm_inappropriate,1
HS-PS3,HS-PS3-2,recall,What is thermal energy?,llm_inappropriate,1
HS-PS3,HS-PS3-2,recall,What is the term for the energy an object has due to its motion?,llm_inappropriate,1
HS-PS3,HS-PS3-2,recall,What is potential energy?,llm_inappropriate,1
HS-PS3,HS-PS3-2,recall,What is mechanical energy?,llm_inappropriate,1
HS-PS3,HS-PS3-2,recall,What type of energy is stored in chemical bonds between atoms?,llm_inappropriate,1
HS-PS3,HS-PS3-3,recall,What is energy conversion?,llm_inappropriate,1
HS-PS3,HS-PS3-3,recall,What energy conversion happens in a battery-powered flashlight?,llm_inappropriate,1
HS-PS3,HS-PS3-3,recall,What is thermal energy?,llm_inappropriate,1
HS-PS3,HS-PS3-3,recall,What energy conversion occurs when a ball is dropped and hits the floor?,llm_inappropriate,1
HS-PS3,HS-PS3-4,recall,What is thermal energy?,llm_inappropriate,1
HS-PS3,HS-PS3-4,recall,What does it mean for energy to be 'uniformly distributed' among components in a system?,llm_inappropriate,1
HS-PS3,HS-PS3-5,recall,What happens to the electric force between two charged objects as the distance between them increases?,llm_inappropriate,1
HS-PS3,HS-PS3-5,recall,What does it mean for two magnets to have 'opposite poles' facing each other?,llm_inappropriate,1
HS-PS3,HS-PS3-5,recall,What type of charge interaction causes a repulsive force between two objects?,llm_inappropriate,1
HS-PS3,HS-PS3-5,recall,What are magnetic field lines used to represent in a model of a magnetic field?,llm_inappropriate,1
HS-PS3,HS-PS3-1,conceptual,How does a computational model help scientists keep track of energy changes in a complex system with many components?,llm_inappropriate,1
HS-PS3,HS-PS3-1,conceptual,Why does the energy change of a system's components depend on whether the system is open or closed to energy flows?,llm_inappropriate,1
HS-PS3,HS-PS3-3,conceptual,Why is it important to match the materials used in a device to the specific type of energy conversion needed?,llm_inappropriate,1
HS-PS3,HS-PS3-3,conceptual,Why does the design constraint of limited size or weight make it harder to achieve high efficiency in an energy-converting device?,llm_inappropriate,1
HS-PS3,HS-PS3-4,conceptual,"Why can't you cool a warm drink simply by placing a cold cup next to it without letting them touch, inside a closed insulated box?",llm_inappropriate,1
HS-PS3,HS-PS3-4,conceptual,Why does the total thermal energy of a closed system stay the same even as heat flows between its components?,llm_inappropriate,1
HS-PS3,HS-PS3-5,conceptual,Why does a compass needle align with Earth's magnetic field rather than just sitting in any random direction?,llm_inappropriate,1
HS-PS3,HS-PS3-5,conceptual,Why does a charged particle moving through a magnetic field follow a curved path instead of a straight line?,llm_inappropriate,1
HS-PS3,HS-PS3-5,applied,"If you double the distance between two equal and opposite charges, how does the force between them change, and what does this mean for the shape of the field between them?",llm_inappropriate,1
HS-PS3,HS-PS3-5,applied,"A compass needle is placed near a straight wire carrying current. Predict what happens to the compass needle, and what does this tell you about the energy interaction?",llm_inappropriate,1
HS-PS4,HS-PS4-1,recall,What is the approximate speed of sound in air at room temperature?,llm_inappropriate,1
HS-PS4,HS-PS4-1,recall,What does the term 'medium' mean when describing how a wave travels?,llm_inappropriate,1
HS-PS4,HS-PS4-2,recall,What is a digital signal?,llm_inappropriate,1
HS-PS4,HS-PS4-2,recall,What is a bit in the context of digital information?,llm_inappropriate,1
HS-PS4,HS-PS4-2,recall,What is data compression?,llm_inappropriate,1
HS-PS4,HS-PS4-3,recall,What is the speed of electromagnetic radiation in a vacuum?,llm_inappropriate,1
HS-PS4,HS-PS4-3,recall,What is the electromagnetic spectrum?,llm_inappropriate,1
HS-PS4,HS-PS4-3,recall,What is wave-particle duality?,llm_inappropriate,1
HS-PS4,HS-PS4-4,recall,What does the term 'ionizing radiation' mean?,llm_inappropriate,1
HS-PS4,HS-PS4-4,recall,Which region of the electromagnetic spectrum is responsible for causing sunburns?,llm_inappropriate,1
HS-PS4,HS-PS4-4,recall,What happens when infrared radiation is absorbed by matter?,llm_inappropriate,1
HS-PS4,HS-PS4-4,recall,What is the electromagnetic spectrum?,llm_inappropriate,1
HS-PS4,HS-PS4-4,recall,What type of electromagnetic radiation do microwave ovens use to heat food?,llm_inappropriate,1
HS-PS4,HS-PS4-5,recall,What is the term for the bending of a wave as it passes from one medium into another?,llm_inappropriate,1
HS-PS4,HS-PS4-5,recall,What is the term for the number of wave cycles that pass a given point per second?,llm_inappropriate,1
HS-PS4,HS-PS4-1,conceptual,Why does a wave slow down when it moves from a less dense medium to a more dense medium?,llm_inappropriate,1
HS-PS4,HS-PS4-2,conceptual,How does data compression reduce the amount of storage space needed for digital information?,llm_inappropriate,1
HS-PS4,HS-PS4-2,conceptual,How does redundancy in digital storage help protect against data loss?,llm_inappropriate,1
HS-PS4,HS-PS4-3,conceptual,How does the wave model of light explain the colorful patterns seen when light passes through a thin soap bubble?,llm_inappropriate,1
HS-PS4,HS-PS4-3,conceptual,How does the particle model explain why gamma rays are more dangerous to human tissue than radio waves of the same intensity?,llm_inappropriate,1
HS-PS4,HS-PS4-4,conceptual,"Why is ultraviolet radiation able to cause skin cancer, while visible light generally does not?",llm_inappropriate,1
HS-PS4,HS-PS4-4,conceptual,How does the absorption of infrared radiation cause matter to heat up?,llm_inappropriate,1
HS-PS4,HS-PS4-4,conceptual,How does a microwave oven use electromagnetic radiation to heat food?,llm_inappropriate,1
HS-PS4,HS-PS4-4,conceptual,Why do scientists need to evaluate the reliability of published studies about cell phone radiation and health risks?,llm_inappropriate,1
HS-PS4,HS-PS4-4,conceptual,Why does the ozone layer protect living organisms by absorbing UV-C radiation but not radio waves?,llm_inappropriate,1
HS-PS4,HS-PS4-5,conceptual,Why does a microwave oven heat food but not the ceramic plate it sits on?,llm_inappropriate,1
HS-PS4,HS-PS4-5,conceptual,Why is it important that Wi-Fi routers and microwave ovens can interfere with each other?,llm_inappropriate,1
HS-PS4,HS-PS4-2,applied,"If a vinyl record and an MP3 file of the same song are both stored for 50 years, which is more likely to still play perfectly and why?",llm_inappropriate,1
HS-PS4,HS-PS4-2,applied,A hospital needs to send a patient's X-ray image to a specialist across the country. Why would sending a digital file be better than mailing a physical film copy?,llm_inappropriate,1
HS-PS4,HS-PS4-2,applied,A photographer shoots 500 photos on film and 500 photos digitally. How does the storage and sharing process differ for each?,llm_inappropriate,1
HS-PS4,HS-PS4-2,applied,A security camera system stores footage digitally on a hard drive instead of on VHS tapes. What advantage does this give investigators who need to find a specific 10-second clip from a week of footage?,llm_inappropriate,1
HS-PS4,HS-PS4-2,applied,"A library stores its catalog on paper cards and also in a digital database. If the building floods, how does the outcome for each storage method differ?",llm_inappropriate,1
HS-PS4,HS-PS4-3,applied,"A laser pointer sends a narrow beam of red light across a room, and the beam stays tightly focused over a long distance. If you fire the laser at a detector one photon at a time, which model would you use to predict the probability of where each photon lands?",llm_inappropriate,1
HS-PS4,HS-PS4-4,applied,"A student reads a news article claiming that wearing sunscreen with SPF 50 completely blocks all UV radiation from reaching the skin. Based on what you know about UV absorption, is this claim valid?",llm_inappropriate,1
HS-PS4,HS-PS4-4,applied,A health website claims that infrared saunas 'detoxify the body' because infrared radiation penetrates deep into organs. How would you evaluate whether this penetration claim is reliable?,llm_inappropriate,1
HS-PS4,HS-PS4-4,applied,"A company advertises glasses that block 'all harmful blue light' from screens, claiming this prevents eye damage. How would you assess the validity of the 'harmful blue light from screens' claim?",llm_inappropriate,1
HS-PS4,HS-PS4-4,applied,Predict what would happen to a piece of black paper and a piece of clear glass if both were placed in direct sunlight. How does each material's absorption of visible light frequencies explain your prediction?,llm_inappropriate,1
HS-PS4,HS-PS4-4,applied,An advertisement for a UV-C air purifier claims it kills airborne viruses by destroying their DNA. Is the physics behind this claim plausible?,llm_inappropriate,1
